,146144,146135,146150,146000,146174,146187,146011,146239,146224
146144,1.0,0.05,0.0,0.0,0.06,0.0,0.05,0.08,0.06
146135,0.05,1.0,0.0,0.0,0.08,0.0,0.09,0.08,0.11
146150,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
146000,0.0,0.0,0.0,1.0,0.01,0.0,0.01,0.01,0.01
146174,0.06,0.08,0.0,0.01,1.0,0.0,0.21,0.24,0.49
146187,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
146011,0.05,0.09,0.0,0.01,0.21,0.0,1.0,0.21,0.26
146239,0.08,0.08,0.0,0.01,0.24,0.0,0.21,1.0,0.24
146224,0.06,0.11,0.0,0.01,0.49,0.0,0.26,0.24,1.0
